id,created_time,location,no_comments,no_likes,filter,link,caption,thumbnail,tags,user_name,user_id
1434946206320859773_4483318648,2017-01-24 18:28:59,,1,50,Normal,https://www.instagram.com/p/BPp8_jTjJp9/,Power your life toward a sustainable future. leadinggeneration.com: launching February 2017. #leadinggeneration #alternativeenergy #cleantechnology #renewableenergy #solarenergy,,"leadinggeneration, respect, climatechange, protect, alternativeenergy, everydayclimatechange, ecoliving, savewater, sustainability, solarpower, fightthegoodfight, renewableenergy, climatecontrol, sustainablepractices, turbine, solarpanels, cleantechnology, protecttheearth, solarenergy, solarpv, climateaction, solarsolutions",leadinggeneration,4483318648
1434932239473266834_4483318648,2017-01-24 18:01:14,,1,43,Normal,https://www.instagram.com/p/BPp50Tqj1CS/,Providing information to help create a sustainable future. leadinggeneration.com: launching February 2017. #leadinggeneration,,"leadinggeneration, respect, climatechange, protect, cleantech, alternativeenergy, everydayclimatechange, ecoliving, savewater, sustainability, naturalproducts, solarpower, fightthegoodfight, renewableenergy, climatecontrol, sustainablepractices, turbine, solarpanels, protecttheearth, solarenergy, solarpv, climateaction, materials, solarsolutions",leadinggeneration,4483318648
1434888529708411973_4483318648,2017-01-24 16:34:23,,4,65,Normal,https://www.instagram.com/p/BPpv4PxjWxF/,Power your life toward a sustainable future. leadinggeneration.com: a blog focusing on #alternativeenergy & #cleantechnology launching February 2017.,,"respect, climatechange, protect, alternativeenergy, everydayclimatechange, ecoliving, savewater, sustainability, naturalproducts, solarpower, fightthegoodfight, renewableenergy, climatecontrol, sustainablepractices, turbine, solarpanels, cleantechnology, protecttheearth, solarenergy, solarpv, climateaction, materials, solarsolutions",leadinggeneration,4483318648
1434886530627586121_4483318648,2017-01-24 16:30:25,,1,41,Normal,https://www.instagram.com/p/BPpvbJ_DMhJ/,Launching February 2017. #leadinggeneration,,"leadinggeneration, respect, climatechange, protect, everydayclimatechange, ecoliving, savewater, sustainability, naturalproducts, solarpower, fightthegoodfight, renewableenergy, climatecontrol, sustainablepractices, turbine, solarpanels, protecttheearth, solarenergy, solarpv, climateaction, materials, solarsolutions",leadinggeneration,4483318648
1434852372870141291_348550915,2017-01-24 15:22:33,,0,136,Normal,https://www.instagram.com/p/BPpnqGGDRVr/,"Manifestantes después de unos minutos de gritos y total rechazo hacia el gobierno y las autoridades policiales, se retiran caminando en dirección contraria por la Avenida Libertador. 23 Enero de 2017. . . . . . . . . . . . . . . . . . . . . . . . . . #ig_venezuelan_pro #ig_caracas_ #instaven #ccs_entrecalles #streetphotovenezuela #street_people #streetphotographer #caracashermosa #photoreportage #fotografia #everydaylatinamerica #myspc16 #caracas_estrella #ig_latinoamerica_ #photojournalism #photojournalist #labellalibertad #hub_ve #caracas #ccs #venezuela #spicollective #marcha #oposicion #ciudad_ve #everydayclimatechange #friendsinperson #fotoperiodismo #23E #agenciazur",,"hub_ve, friendsinperson, ig_caracas_, everydaylatinamerica, streetphotovenezuela, marcha, ccs, labellalibertad, ig_latinoamerica_, everydayclimatechange, ciudad_ve, ig_venezuelan_pro, caracashermosa, myspc16, fotoperiodismo, caracas, instaven, photojournalist, agenciazur, fotografia, ccs_entrecalles, caracas_estrella, spicollective, streetphotographer, street_people, venezuela, photojournalism, 23e, photoreportage, oposicion",adrianactitud,348550915
1434802173568765995_1484936442,2017-01-24 13:42:49,,4,152,Normal,https://www.instagram.com/p/BPpcPmWhlAr/,In The Street. #Tabriz #Iran @lensculture #everydayiran #everydayazb #hikaricreative #helloicp #reportagespotlight #gettyreportage #streetphotographers #burnmagazine #bnw_planet #USPiran #MEdailylife #1415IRAN #outofthephone #ig_persia #Routinism#1415mp #1415mobilephotographers #everydaymiddleeast #streetlife_award #everydaytabriz #myfeatureshot #lensculturestreets #everydayclimatechange #akasimagazine #tamrontps #phmuseum #uncoveriran,,"streetlife_award, reportagespotlight, ig_persia, iran, everydaymiddleeast, burnmagazine, tamrontps, medailylife, everydayclimatechange, everydayiran, routinism, 1415mobilephotographers, everydaytabriz, bnw_planet, outofthephone, streetphotographers, helloicp, tabriz, akasimagazine, 1415iran, gettyreportage, uncoveriran, uspiran, 1415mp, everydayazb, lensculturestreets, hikaricreative, phmuseum, myfeatureshot",sajjaddakhili,1484936442
1434753575922110152_2211589437,2017-01-24 12:06:16,"-13.9667, -66.2003",1,63,Normal,https://www.instagram.com/p/BPpRMaRDw7I/,"Photo by @marceloperezdelcarpio .- A rock is glimpsed among the fog at Estrellani lagoon, near Incachaca dam in the area known as ""La Cumbre"", at 4670 masl (15321 ft) in the outskirts of La Paz, Bolivia. Jan, 2017. The Bolivian capital suffered a severe drought and water shortage since last November, where its principal dams and lagoons reached critical levels. After more than three months of delay, the rain season has just started but in minor intensity than usual, as result of climate change that also has melted almost all the glaciers nearby. / Una roca se vislumbra entre la niebla en la laguna Esteellani, cerca de la represa de Incachaca, en el area conocida como ""La Cumbre"" (4670 msnm) a las afueras de La Paz, Bolivia, Enero de 2017. La capital sufrió una severa sequía y racionamiento de agua desde Noviembre, donde sus principales represas y lagunas alcanzaron niveles de agua críticos. Las lluvias recién empezaron, pero con menor intensidad de lo usual, luego de casi tres meses de retraso, producto del cambio climático, que a su vez ha descongelado la mayoría de los glaciares y nevados de la zona. #rock #fog #lagoon #water #level #shortage #cumbre #lacumbre #dam #laguna #nationalpark #cotapata #futureworld #lapaz #Bolivia #Southamerica #horizon #rainseason #documentary #storytelling #blackandwhite #rain #minimal #quiet #landscape #climatechange #bwphotography #everydayclimatechange #iphone6",,"bolivia, nationalpark, quiet, fog, climatechange, blackandwhite, rainseason, dam, laguna, minimal, lapaz, everydayclimatechange, storytelling, lagoon, iphone6, rain, shortage, lacumbre, water, cotapata, southamerica, documentary, horizon, futureworld, level, bwphotography, rock, landscape, cumbre",agenciazur,2211589437
1434729688010111347_1561110271,2017-01-24 11:18:48,,1,469,Normal,https://www.instagram.com/p/BPpLwy6jLlz/,"Photo by Amnon Gutman @gutmanen for #everydayclimatechange. A man fishing in a polluted river at the outskirts of Kurakhovo. E Ukraine. In the Carpathian Region (encompassing Croatia, Hungary, Slovakia, Czech Republic, Poland, Ukraine, Romania and Serbia), heat wave events have become more frequent, longer, more severe and intense over the period 1961 - 2010, in particular in summer in the Hungarian Plain and in Southern Romania. Cold wave frequency, average duration, severity, and intensity over this period, on the other hand, generally decreased in every season except autumn. In this study, a heat wave was defined as at least five consecutive days with daily maximum temperature above the long-term 90th percentile of daily maximum temperatures. Similarly, a cold wave was defined as at least five consecutive days with daily minimum temperatures below the long-term 10th percentile of daily minimum temperatures. The trend analysis shows a general tendency to more frequent, longer, more severe and more intense heat wave events in every season in the entire Carpathian Region. On the other hand, the cold waves show a general tendency to less frequent, shorter, less severe, and less intense events. During 1951-2011, most of the heat wave episodes in Ukraine occurred at stations located in Eastern Ukraine (in this case heat waves being defined as periods of more than 5 consecutive days with daily maximum air temperature ≥5 °C above the mean daily maximum air temperature during June to August for the normal climatic period 1961–1990). The number of heat wave episodes was highest for almost all stations in the decade 2001–2010. For many stations, the longest heat wave duration occurred in the first two decades of August 2010, i.e. in the period of the extremely severe heat wave in Western Russia. #climatechange #globalwarming #climatechangeukraine",,"everydayclimatechange, globalwarming, climatechangeukraine, climatechange",everydayclimatechange,1561110271
1434701264620384058_228441401,2017-01-24 10:22:20,"-13.9667, -66.2003",0,87,Inkwell,https://www.instagram.com/p/BPpFTLkgG86/,"A rock is glimpsed among the fog at Estrellani lagoon, near Incachaca dam in the area known as ""La Cumbre"", at 4670 masl (15321 ft) in the outskirts of La Paz, Bolivia. Jan, 2017. The Bolivian capital suffered a severe drought and water shortage since last November, where its principal dams and lagoons reached critical levels. After more than three months of delay, the rain season has just started but in minor intensity than usual, as result of climate change that also has melted almost all the glaciers nearby. / Una roca se vislumbra entre la niebla en la laguna Esteellani, cerca de la represa de Incachaca, en el area conocida como ""La Cumbre"" (4670 msnm) a las afueras de La Paz, Bolivia, Enero de 2017. La capital sufrió una severa sequía y racionamiento de agua desde Noviembre, donde sus principales represas y lagunas alcanzaron niveles de agua críticos. Las lluvias recién empezaron, pero con menor intensidad de lo usual, luego de casi tres meses de retraso, producto del cambio climático, que a su vez ha descongelado la mayoría de los glaciares y nevados de la zona. #rock #fog #lagoon #water #level #shortage #cumbre #lacumbre #dam #laguna #nationalpark #cotapata #futureworld #lapaz #Bolivia #Southamerica #horizon #rainseason #documentary #storytelling #blackandwhite #rain #minimal #quiet #landscape #climatechange #bwphotography #everydayclimatechange #agenciazur #iphone6",,"bolivia, nationalpark, quiet, fog, climatechange, blackandwhite, rainseason, dam, laguna, minimal, lapaz, everydayclimatechange, storytelling, lagoon, iphone6, rain, shortage, lacumbre, water, cotapata, southamerica, agenciazur, documentary, horizon, futureworld, level, bwphotography, rock, landscape, cumbre",marceloperezdelcarpio,228441401
1434680336940780851_1245684599,2017-01-24 09:40:45,,2,123,Normal,https://www.instagram.com/p/BPpAipJl80z/,OI kerja #kerja #indonesia #dailylife #asia #oi #everydayeverywhere #1000kata #everydayclimatechange #reportagespotlight,,"reportagespotlight, 1000kata, kerja, asia, everydayeverywhere, indonesia, everydayclimatechange, dailylife, oi",oviyandi,1245684599
1434659314139792318_176821115,2017-01-24 08:58:59,,7,103,Normal,https://www.instagram.com/p/BPo7wuJAgO-/,"Shovelling snow after the first heavy snow of winter in South Korea. Up until about a week ago temperatures during the “winter” on the Korean peninsula were extremely mild and there were days when the mercury would reach up to 10 degrees Celsius. For the (almost) two months that it was meant to be winter it felt like autumn never ended. This is no surprise, as recently, climate scientists stated that the Earth, for the third year in a row, reached record high overall temperatures due to the warming effects of climate change from CO2 emissions. . #everydayclimatechange #climatechange #globalwarming #southkorea #korea #asia #climatechangeisreal",,"globalwarming, asia, climatechangeisreal, everydayclimatechange, korea, southkorea, climatechange",ashleycrowtherorg,176821115
